0.05,-0.036324,0.043987,-0.095193,0.063538,0.0086814,-0.12281,-0.13577,0.13865,-0.10459,0.0018522,-0.33911,0.14839,0.035152,-0.27192,0.28337,-0.3735,-0.23389,0.28674,-0.32819,-0.36394,0.72469,0.00062344,-0.53827,0.15824,0.091838,-0.66991,-0.10195,0.85598,0.57681,-0.4711,-0.12312,0.28783,-0.41795,-0.77065,0.77189,-0.15566,1.3811,-0.045701,-0.27747,0.0085496,0.1428,-0.49037,-0.34915,1.658,-1.7289,1.401,0.032008,-0.1504,0.043911,0.11868,-0.10992,-0.36373,1.0272,1.1801
0.05,0.033375,0.015592,0.043484,0.049207,-0.038637,-0.013236,0.14025,0.040831,-0.084086,-0.1282,0.13225,0.18605,-0.16299,-0.046229,-0.17285,-0.079714,0.39667,0.08356,-0.22131,0.17467,0.17245,-0.33019,0.20218,0.40251,-0.37443,-0.1496,0.37347,0.56035,-0.44821,-0.095055,0.59755,0.072084,-0.30589,0.41634,-0.1246,-0.022102,0.37248,-0.29635,0.1211,0.39282,-0.34778,-0.24705,0.91299,-0.71151,-0.75728,1.0836,-0.51421,-0.010972,0.24075,0.019291,0.052599,0.2724,-0.22644,-0.12457
0.05,0.02515,0.019684,0.043454,0.0044524,-0.016238,0.0056473,0.0037995,0.011347,-0.067123,-0.081963,0.009052,-0.10245,0.024446,-0.039418,-0.095059,-0.015338,-0.18164,-0.062228,0.003528,0.059765,-0.027452,-0.0040764,-0.17539,-0.3261,0.14764,0.1356,0.15756,0.17269,0.23094,-0.040687,-0.40274,-0.15599,0.22186,0.10179,0.24689,0.52564,0.12429,0.13014,-0.2382,-0.33534,0.15175,0.37413,-0.23981,-0.080137,0.19464,-0.21536,0.44547,-0.11629,-0.1649,-0.11297,0.070303,-0.0013364,-0.075275,-0.88656
0.05,0.013795,0.014048,0.013442,-0.02637,0.00085354,0.0015498,-0.051774,-0.061601,-0.0053205,-0.0058988,-0.17347,-0.15294,-0.00029118,0.0045472,-0.0039154,-0.1971,-0.18805,-0.19419,0.17146,0.011647,0.028696,-0.023816,-0.33364,-0.20058,-0.0098639,0.33731,0.014088,0.041523,0.24712,-0.23517,-0.10808,-0.12366,0.21372,0.27762,-0.01846,0.021914,0.48157,0.0019058,-0.050391,0.0122,0.0022205,0.12673,0.026635,0.010353,0.10785,0.42274,-0.067627,0.10578,0.11014,0.097042,-0.11297,-0.060985,-0.37645,0.085778
0.05,0.007481,0.014921,0.011817,-0.028272,0.0070416,0.0092476,-0.017116,-0.048052,-0.0037287,0.00025469,-0.051687,-0.042158,-0.0489,-0.0024452,-0.0030222,-0.070448,0.034494,0.064574,-0.035804,-0.0023553,-0.00098394,-0.089485,0.1896,0.19242,0.12289,0.0061325,0.0052248,0.0023754,-0.067752,0.33777,0.2046,0.40333,0.00097786,0.054708,0.013059,0.021806,-0.039438,0.40912,0.34974,0.25957,0.19652,-0.15953,0.099755,0.0099544,0.030254,0.013154,0.37116,0.17947,0.01547,0.046495,-0.040101,-0.33749,0.13027,-0.036675
0.05,7.4258e-05,0.014687,0.0010636,-0.036401,0.0094563,0.0016223,0.0021455,-0.060919,0.0046243,-0.0024515,0.0020736,-0.036252,-0.063345,0.0073348,0.00027759,0.003135,0.010473,0.085995,-0.039905,0.0047273,0.0024229,-0.0019846,-0.0035816,0.13389,0.25936,-0.0099082,0.003139,-0.0027666,0.0040475,0.0068977,0.0027499,0.22059,0.41554,-0.0095422,0.0033177,-0.0041126,0.020408,-0.022989,0.0040867,-0.1067,0.14096,0.538,-0.018662,0.028397,0.012052,0.0055878,-0.018569,0.01138,0.0054067,0.017868,0.38277,0.54461,-0.011683,0.049127
0.05,-0.0072536,0.017404,-0.0096347,-0.031546,0.0068795,-0.0082482,0.022713,-0.054843,-0.0050577,-0.0061237,0.061708,-0.044746,-0.050761,-0.0086096,0.0076024,0.088081,-0.045001,0.071597,-0.034226,-0.0033649,0.0089822,0.085455,-0.21529,0.22564,0.10898,0.008186,0.011888,-0.021222,0.099054,-0.38187,-0.24019,0.41549,-0.01695,0.070366,0.011342,-0.027406,0.030189,-0.44478,-0.38052,0.29734,0.18676,-0.24009,0.15617,-0.0098567,0.015179,-0.10162,-0.33652,-0.1934,-0.031132,0.065719,-0.049972,-0.42691,0.14307,-0.036836
0.05,-0.011862,0.013624,-0.01063,-0.031001,-0.0013435,0.0055294,0.062681,-0.06639,-0.0070749,0.014517,0.17587,-0.17639,0.0026474,0.012818,-0.007868,0.20189,0.22879,-0.20144,0.18386,0.016473,-0.017309,0.0069375,0.33991,-0.26443,0.03375,0.38798,-0.019369,0.014953,-0.34401,0.22171,0.20046,-0.12472,0.22531,0.29302,-0.014603,-0.036112,-0.4772,-0.011893,0.042333,-0.057203,0.046036,0.2224,-0.13512,0.098435,-0.20833,-0.24493,-0.049412,-0.087771,-0.057448,0.090078,-0.11216,-0.044613,-0.43875,0.075752
0.05,-0.036895,0.027076,-0.055132,0.023912,-0.026763,-0.027581,-0.042934,0.019441,-0.099183,0.081019,-0.002427,-0.006441,-0.044127,-0.10278,0.26484,-0.011464,0.015079,-0.058693,-0.029694,0.079147,0.08722,-0.069224,0.20842,-0.081256,-0.028007,-0.064661,0.47793,-0.61429,0.20923,0.060591,0.031381,-0.18889,0.24369,0.039873,0.34025,-0.66839,-0.054879,-0.26238,0.29218,-0.035497,-0.075608,0.082537,0.47914,-0.65285,0.43343,-0.67617,0.057614,0.15368,-0.068336,-0.19294,0.12577,-0.0057299,0.010194,-1.0227
0.05,-0.041105,0.022555,-0.055977,0.043252,-0.053833,0.050197,-0.11478,0.047385,-0.12576,0.2086,-0.1554,0.084014,-0.16033,0.038953,0.03947,0.16723,-0.19689,0.086161,-0.32589,0.32674,-0.36863,0.52411,-0.28131,0.079572,-0.24039,0.18249,0.16066,-0.28844,-0.072314,0.22327,-0.13955,0.089329,-0.42778,0.79464,-0.33234,0.13262,-0.80139,0.54325,-0.22091,-0.02765,-0.11183,0.19795,0.17966,-0.40841,0.43454,-0.31504,-0.049284,0.044104,0.092822,0.12126,0.0337,0.53031,-0.55922,-0.27206
0.05,0.037732,0.014567,0.043707,0.051709,-0.053816,-0.063503,0.1443,0.055307,-0.09937,-0.18436,0.18633,0.18378,-0.19853,0.049704,-0.0084155,-0.17933,0.39193,0.16605,-0.32971,0.273,0.36326,-0.55563,0.39215,0.35587,-0.36657,0.049722,0.11719,0.2503,-0.16717,-0.18827,0.50463,0.24154,-0.58412,0.6135,-0.4366,-0.43253,0.59506,-0.57316,0.34845,0.28196,-0.234,-0.1424,0.45264,-0.40634,-0.48238,0.59685,-0.36262,0.065311,0.093313,0.17349,-0.044948,0.35083,-0.45751,0.41291
0.05,0.020227,0.0055358,0.0074107,-0.019992,-0.017988,-0.019171,-0.062392,-0.029088,-0.0061886,-0.0061341,-0.11937,-0.18004,0.12074,0.023011,0.027683,0.092345,-0.343,-0.13828,0.25702,0.003591,0.017798,0.41713,-0.3812,-0.40416,0.3657,-0.0011061,-0.043047,-0.039813,0.18942,0.19808,-0.53922,-0.21771,0.56532,-0.53235,-0.037079,-0.084984,-0.52463,0.5849,-0.31345,-0.2806,0.27415,0.099095,-0.43425,0.027482,-0.0397,-0.6226,0.32674,0.0018665,-0.055961,-0.14645,-0.0056747,-0.43524,0.44432,0.12676
0.05,0.014678,0.0072987,0.010526,-0.027876,-0.0075987,-0.0018428,-0.038821,-0.025164,-0.010592,-0.0073648,-0.052197,-0.044319,0.049664,0.0016972,0.0025351,0.033982,0.05867,0.043004,0.0785,0.0066773,0.011352,0.09893,0.20081,0.18855,-0.091021,0.011526,-0.004499,-0.017712,0.071019,0.03957,0.39327,0.20156,-0.3363,-0.084917,-0.018758,-0.033607,-0.051729,-0.39875,0.35455,0.25234,-0.17741,-0.21253,-0.12382,-0.0015396,-0.036042,-0.18331,-0.35409,0.046914,0.062752,0.17666,-0.010255,0.34996,-0.029864,0.028661
0.05,0.0088241,0.0085508,0.0057889,-0.046139,-0.00050343,0.0012025,-0.030374,-0.035614,-0.0039455,-0.0029607,-0.038002,0.016532,0.0025697,0.0030827,0.0024052,-0.012081,0.087553,0.10632,0.019775,0.00030392,0.0018092,0.0014745,0.16351,-0.008464,0.0089906,0.01567,0.004843,-0.0081383,0.02105,0.10954,-0.16191,-0.15415,-0.11434,0.0005152,0.0015176,-0.0016407,0.0055567,-0.019993,-0.47379,-0.35354,-0.019074,-0.15233,0.010267,-0.00091323,0.01024,-0.024515,-0.11586,-0.38768,-0.20554,-0.37181,0.16737,-0.097844,0.0023022,-0.0088157
0.05,0.00052033,0.0070182,0.00019388,-0.045126,0.0029758,0.0015472,0.0043294,-0.038806,-0.00083847,-0.0015275,0.00089171,0.042566,-0.013195,0.0031267,-0.0041406,-0.0025517,0.010658,0.12058,0.0010908,-0.0011721,0.0012648,-6.2609e-05,-0.0049865,-0.13783,0.083821,0.0097725,-0.0081462,0.0050227,-0.014322,-0.0057371,0.0057222,-0.37216,0.025063,-0.012271,-0.0070058,-0.0026667,0.0045607,-0.0026498,0.024971,-0.10499,-0.47629,-0.0073431,-0.03886,0.016018,-0.0079169,0.0074288,-0.0067747,0.017827,0.017852,0.39595,-0.44298,-0.02606,-0.031277,-0.0052141
0.05,-0.0083451,0.0086506,-0.004207,-0.044026,-0.0011946,0.0012783,0.033167,-0.034291,-0.0062617,0.00028756,0.037351,0.020545,0.0013263,-0.0010675,0.0095938,0.0096341,-0.10012,0.097411,0.018123,0.00086053,0.0030115,-0.011501,-0.16157,0.022968,-0.030047,0.016754,0.014762,-0.025827,0.024679,-0.10133,0.12278,-0.16425,-0.13338,0.0036054,0.005858,-6.3587e-05,-0.00042261,0.035871,0.44624,-0.33433,-0.028179,-0.16723,0.040685,-0.02357,0.051845,-0.070805,0.18322,0.38293,0.15707,-0.39683,0.15894,-0.074649,0.010327,0.020781
0.05,-0.013615,0.0083459,-0.0078724,-0.033334,-0.0082702,0.00055049,0.060491,-0.027035,-0.0098101,0.0037039,0.061804,-0.067277,0.065983,0.010921,-0.018403,-0.042636,-0.021391,0.039171,0.091584,0.0080676,0.0029632,-0.13503,-0.18907,0.12949,-0.038512,0.023575,-0.030719,0.05971,-0.15551,-0.031334,-0.32248,0.20599,-0.3292,-0.12572,-0.003393,0.010342,0.098463,0.40244,-0.36223,0.20178,-0.15454,-0.1575,-0.24721,0.067513,-0.013564,0.33548,0.29267,-0.059411,-0.022002,0.21034,-0.011379,0.37656,0.018775,-0.031235
0.05,-0.022512,0.0073348,-0.0092125,-0.010222,-0.023302,0.026647,0.039743,-0.021186,-0.026341,0.018692,0.10466,-0.12176,0.096062,0.0035665,1.8369e-05,-0.090348,0.23961,-0.11494,0.20432,0.02441,-0.067329,-0.35787,0.3225,-0.26868,0.29113,-0.10399,0.032572,-0.10965,0.046661,-0.19966,0.30711,-0.18533,0.48609,-0.50609,-0.088307,0.14973,0.52931,-0.56807,0.30003,-0.10884,0.17142,-0.070597,-0.12952,-0.14519,0.26126,0.20537,-0.074932,0.013544,-0.092781,-0.17348,0.0079112,-0.45633,0.42529,0.27436
0.05,-0.037094,0.01306,-0.038424,0.043773,-0.063805,0.10104,-0.13132,0.046424,-0.097762,0.20745,-0.17769,0.10825,-0.19511,0.13345,-0.13249,0.26609,-0.26366,0.14168,-0.35196,0.31825,-0.44918,0.62249,-0.42676,0.14032,-0.29684,0.32758,-0.12227,0.051319,-0.27177,0.28365,-0.19248,0.23731,-0.61272,0.79003,-0.54069,0.49915,-0.79287,0.72808,-0.42023,-0.013173,-0.081363,0.21199,-0.16551,-0.017557,0.12399,0.072478,-0.082848,-0.065224,0.15016,0.27507,-0.083547,0.49864,-0.61186,0.37834
0.05,0.024392,-0.0017777,-0.0050413,0.0109,-0.048139,-0.10463,0.016995,0.00042949,0.0027501,0.0073473,-0.013563,-0.069986,-0.072955,0.20512,0.37413,-0.18997,-0.13723,-0.013637,0.0036617,-0.0098786,-0.0019471,0.015999,-0.010144,-0.36291,0.12894,0.55786,-0.61725,-0.89107,0.91943,-0.17975,-0.5485,-0.0075056,0.019896,0.012053,0.0021311,-0.0059357,0.022564,0.00020384,-0.013326,-0.5912,0.39096,0.59738,-1.409,1.1355,1.2418,-1.645,0.83767,0.071245,-0.54089,0.035705,-0.03427,-0.0049606,-0.03086,-0.0041816
0.05,0.025327,-0.00038443,0.0011884,-0.01817,-0.024725,-0.019062,-0.050317,0.003574,0.00033966,-0.0033908,0.0047086,-0.12648,0.13272,0.012726,-0.0089751,0.23734,-0.18577,0.0049059,0.0049457,-0.00010101,-0.00086011,-0.020864,0.012358,-0.12362,0.26105,-0.39311,0.03768,0.040222,-0.57621,0.35579,-0.027059,0.0097385,-0.018873,0.0019394,0.0021607,0.0031997,-0.0027457,-0.015641,0.0025615,0.2027,-0.11012,-0.42122,0.77918,-0.042115,0.0028779,0.84361,-0.44234,-0.14642,0.39558,-0.0048241,0.016336,0.018694,0.0060339,0.0051215
0.05,0.016411,0.00035628,-0.00043356,-0.039419,-0.011567,-0.012453,-0.053476,0.0021827,-0.00043985,-0.0015969,0.0053181,-0.041383,0.071385,0.015702,0.01012,0.048269,0.089215,0.0032506,-0.0023175,0.00017517,0.0010943,-0.010874,-0.015661,0.117,-0.24048,-0.025467,-0.0099316,-0.010792,-0.03631,-0.40389,0.17481,-0.00061835,-8.1527e-05,0.0097485,0.0029909,0.0025174,0.014391,0.011251,-0.0081094,-0.13578,-0.073189,0.50887,0.05655,0.029691,0.055457,0.046664,0.51263,0.049136,-0.3884,-0.0025804,-0.0032766,-0.019553,4.0068e-05,-0.0030756
0.05,0.0066178,0.0005655,-0.00039039,-0.043527,-0.0023392,-0.0018855,-0.027565,0.00026907,0.00018459,-0.00078199,0.0034328,0.038835,0.019775,0.0039938,-6.0277e-05,0.010918,0.097628,0.0040274,-0.0007995,0.00061499,0.0030098,-0.0025601,-0.0065585,-0.14196,-0.064883,-0.0050625,0.001407,0.00070974,-0.013864,-0.044124,-0.30707,-0.010636,0.0097491,-0.0025509,-0.00095174,-0.0034397,0.00094832,0.0024381,0.011192,-0.011121,0.41027,0.023946,0.011048,0.0043973,0.013376,0.0077419,0.011636,0.37774,0.4531,0.012558,-0.0017913,0.0016661,0.00055888,0.0041929
0.05,0.00014085,0.00034252,0.0007839,-0.052619,-0.00035462,0.0014623,0.0019374,-0.0011028,-0.00014494,-0.00070636,-0.0011532,0.068119,0.0035201,0.0041589,0.0027518,-0.003845,-0.0012959,0.0048755,-0.0013789,-0.0015452,0.0035422,-0.0089466,0.0029071,-0.22127,-0.014408,0.0052275,0.0054715,-0.011162,0.018222,0.0073117,-0.0049938,0.0069831,-0.0055658,0.0031304,6.9037e-05,-0.0021281,0.0051021,-0.006801,-0.0071514,0.57417,0.03019,0.055393,0.027555,0.0026772,0.024534,-0.031228,0.015408,0.0035429,-0.058876,-0.007112,0.010294,0.001526,0.0063151,0.009041
0.05,-0.0077914,0.00026306,0.0011369,-0.053428,-0.0024684,0.0043434,0.044064,-0.005284,0.0037104,0.001295,0.00045485,0.022668,0.032943,0.0081379,-0.0074301,-0.016372,-0.10464,-0.010839,0.012098,0.00026248,0.0034298,-0.0024816,0.009267,-0.16009,-0.083135,0.019101,-0.011133,0.01475,-0.0093781,0.069265,0.36246,-0.0012884,0.013645,0.00062272,0.0026273,-0.0069855,0.0016808,-0.022626,-0.011494,-0.084138,0.49591,0.078884,-0.041236,0.034752,-0.019377,0.032394,-0.057392,-0.45548,-0.38373,0.023848,0.015876,0.004754,0.0042994,-0.007922
0.05,-0.01415,0.0013905,0.00083817,-0.028587,-0.012466,0.016719,0.039183,-0.0001272,-0.004396,0.0024042,-0.0081405,-0.016357,0.061116,0.0016591,0.0030154,-0.044978,-0.1276,0.0048367,-0.0066615,5.9594e-06,-0.0073402,0.023807,-0.015041,0.15771,-0.24985,-0.087604,0.026785,-0.051988,0.15963,0.38962,-0.26409,0.011321,-0.015714,0.0081636,-0.0084004,0.010944,-0.0092198,0.0035468,-0.020906,-0.0076831,-0.18428,0.45121,0.21221,-0.061272,0.045839,-0.26501,-0.43361,0.020416,0.27426,0.018357,-0.017265,-0.0080775,-0.016848,0.041225
0.05,-0.013545,-0.00046926,0.0058098,-0.028147,-0.013831,0.021225,0.090631,-0.0069248,0.0093908,-0.0057615,0.012612,-0.18287,0.16726,0.035474,-0.045401,-0.24092,0.3558,-0.022896,0.029272,-0.010248,0.032163,-0.026087,0.030507,-0.34546,0.40576,-0.26589,-0.098338,0.15902,0.31208,-0.37736,0.35176,-0.032892,0.045187,0.028544,0.011286,-0.064242,-0.022324,-0.033481,0.035872,-0.095812,0.12872,-0.25644,0.3725,0.20948,-0.2817,-0.34043,0.17154,0.11251,-0.16856,-0.02389,0.015639,0.016666,-0.023884,-0.15167
0.05,-0.048813,0.0065694,-0.0091905,0.063684,-0.082143,0.12892,-0.18822,0.021572,-0.019883,0.056428,-0.089397,0.19304,-0.25001,0.17672,-0.20588,0.29343,-0.41403,0.080539,-0.13289,0.038199,-0.028895,0.19417,-0.22068,0.32223,-0.37882,0.32809,-0.3176,0.37925,-0.24804,0.26885,-0.38672,0.13708,-0.27221,0.12464,-0.082919,0.15872,-0.021232,0.24929,-0.20511,0.13236,-0.09602,0.079387,-0.36728,0.39746,-0.41576,0.29209,0.065427,-0.14612,0.10652,0.14351,-0.063957,0.084211,-0.038279,0.36893
0.05,0.044129,-0.015325,-0.047819,0.056928,-0.067858,-0.083167,0.16934,-0.043397,0.11092,0.19196,-0.21144,0.21795,-0.2347,0.071168,0.00070471,-0.24376,0.45066,-0.16215,0.3652,-0.30119,-0.40918,0.61184,-0.43811,0.43923,-0.44445,0.039556,0.1376,0.31748,-0.1767,-0.24094,0.616,-0.26594,0.66258,-0.72715,0.4903,0.49462,-0.69446,0.64864,-0.38977,0.38201,-0.32071,-0.15561,0.56621,-0.48743,-0.60859,0.82251,-0.44689,0.048855,0.18619,-0.24669,0.087102,-0.40736,0.56458,-0.46092
0.05,0.024542,-0.0093084,-0.01563,-0.023474,-0.022581,-0.020039,-0.074886,0.031899,0.016348,0.01241,0.11376,-0.20082,0.14018,0.020347,0.020904,0.13589,-0.37756,0.12921,-0.24745,-0.015952,-0.017305,-0.43609,0.3914,-0.45243,0.41872,-0.021963,-0.028214,-0.04071,0.1287,0.25101,-0.57551,0.21777,-0.56667,0.56407,0.045006,0.084968,0.57492,-0.60378,0.3277,-0.30418,0.30588,0.055928,-0.39125,0.017724,-0.036655,-0.64934,0.33754,0.0056853,-0.068887,0.18038,-0.016653,0.45796,-0.47409,-0.11204
0.05,0.014545,-0.009085,-0.012877,-0.030165,-0.0080445,-0.0037388,-0.039285,0.026192,0.010684,0.004953,0.056657,-0.046866,0.048066,-0.00062164,0.00069593,0.037578,0.065983,-0.049464,-0.072517,-0.0086603,-0.0027616,-0.096112,-0.19552,0.18346,-0.09246,0.012197,-0.0011209,-0.0091879,0.079031,0.027034,0.38237,-0.20036,0.32709,0.088274,0.016666,0.023507,0.059966,0.36107,-0.35339,0.26422,-0.18621,-0.21359,-0.11885,-0.0014229,-0.034115,-0.16799,-0.36235,0.061693,0.081867,-0.21349,0.027012,-0.31824,0.038995,-0.01364
0.05,0.0073649,-0.0075881,-0.0067633,-0.041814,-0.00044265,0.00067581,-0.027391,0.034372,0.0038579,0.00034326,0.03921,0.015861,0.00089451,0.002994,0.00043979,-0.0069148,0.085053,-0.092647,-0.026979,0.00072855,-0.001811,-0.0075412,-0.16526,0.011779,0.018584,0.013736,0.0054359,-0.0061392,0.023163,0.10145,-0.15427,0.17052,0.11489,-0.0093682,-0.0033738,-0.0012914,-0.011932,0.0025344,0.44994,-0.35355,-0.019811,-0.14495,-0.0050469,0.0013119,0.0041761,-0.016615,-0.1101,-0.38253,-0.20876,0.37919,-0.17484,0.10178,-0.0033119,0.015694
0.05,0.00018428,-0.0078804,0.00028664,-0.049803,0.0030915,-0.0013151,0.0020879,0.03685,0.0029493,-0.0023987,-0.0019924,0.029597,-0.016838,0.0064663,0.0023055,-0.0091232,0.0050833,-0.13271,-0.0036828,0.0015861,0.0061651,-0.015343,0.0052194,-0.12491,0.085767,0.0095613,-0.004344,0.0023146,-0.012188,0.0020631,0.013951,0.32973,-0.032658,0.011032,0.0049504,-0.0013784,1.1753e-05,0.0081951,-0.015758,-0.10704,-0.45035,0.01393,-0.014839,0.0088333,0.0046724,-0.0069564,0.0090168,0.008558,-0.00024534,-0.38892,0.39515,0.0087144,0.032199,-0.0096286
0.05,-0.008001,-0.0074896,0.0056433,-0.045545,-0.00055772,0.0019231,0.027663,0.032501,0.0039436,-0.0007987,-0.047161,0.010023,0.0041976,-0.0007945,0.0077284,0.0063877,-0.11134,-0.10726,-0.024146,-0.0052514,-0.0035426,0.0072075,0.1626,0.034371,-0.0070623,0.022456,0.010397,-0.026616,0.017673,-0.11757,0.12564,0.16749,0.11127,0.00072121,-0.0014401,-0.00065553,0.025378,-0.020218,-0.44671,-0.34043,-0.028395,-0.18748,0.033423,-0.016502,0.04578,-0.051252,0.15435,0.4084,0.19297,0.39461,-0.19946,0.099193,0.005935,0.035052
