0.00570296
-0.00811635
0.000393427
-0.0491046
-0.0484083
0.015706
0.0308734
0.0354878
0.0031596
-0.00106226
-0.0154582
-0.0221088
-0.0247722
0.0350616
0.0080187
-0.00940385
0.00665172
-0.00891189
0.015837
-0.0158117
-0.00218016
0.0073249
0.00419067
-0.0109869
0.01146
-0.00932545
0.000460774
-0.000549622
0.0618832
0.0210439
0.0830073
-0.00764294
-0.0164813
0.0305037
0.00206753
0.00488121
-0.0161824
0.0427667
0.0243879
-0.0854366
0.0801756
-0.0374126
-0.000575341
-0.00283242
0.00201341
0.000409451
0.00691152
0.00557448
-0.0941033
0.00847169
0.0253785
-0.00551055
0.00178348
0.0119454
0.0356763
0.00126445
-0.00512297
-0.00110372
0.0553083
0.0574247
0.0467084
0.0090546
-0.0168814
-0.0713644
-0.0234409
-0.0923889
-0.0398704
-0.0178635
-0.0385547
